object,target,lure1,lure2,baseline,stim_onset,stim_end,response,correct_response,response_onset,RT,subject_ID,block,trial_total,trial_task,trial_type,retrival_type,list
bar_of_soap,Mark Zuckerberg,Marilyn Monroe,Lindsay Lohan,0.5,395.8196749,395.9030036,RightArrow,NaN,395.8929084,,D12,6,384,5,Retrieval,Retrieval,S01
drum_set,Anne Hathaway,Bill Clinton,Ed Sheeran,0.69,396.6029336,396.6862442,LeftArrow,2,396.6743649,,D12,6,385,6,Retrieval,Retrieval,S01
drum_set,Anne Hathaway,Bill Clinton,Ed Sheeran,0.69,397.2862241,397.3695668,RightArrow,NaN,397.3585291,,D12,6,386,6,Retrieval,Retrieval,S01
drum,Cristiano Ronaldo,Kristen Stewart,Jessica Alba,0.51,397.8861264,397.9695581,LeftArrow,1,397.9596637,,D12,6,387,7,Retrieval,Retrieval,S01
drum,Cristiano Ronaldo,Kristen Stewart,Jessica Alba,0.51,398.602779,398.6860695,LeftArrow,NaN,398.6760995,,D12,6,388,7,Retrieval,Retrieval,S01
telephone,Tony Blair,Jessica Alba,Mark Zuckerberg,0.56,399.2526463,399.3359867,RightArrow,2,399.3255355,,D12,6,389,8,Retrieval,Retrieval,S01
telephone,Tony Blair,Jessica Alba,Mark Zuckerberg,0.56,399.9861731,400.0700544,LeftArrow,NaN,400.0613711,,D12,6,390,8,Retrieval,Retrieval,S01
bell,Angela Merkel,Tobey Maguire,Jennifer Aniston,0.58,400.6694458,400.7526831,LeftArrow,2,400.7435179,,D12,6,391,9,Retrieval,Retrieval,S01
bell,Angela Merkel,Tobey Maguire,Jennifer Aniston,0.58,401.3196776,401.4029008,RightArrow,NaN,401.3954326,,D12,6,392,9,Retrieval,Retrieval,S01
mallet,Ellen DeGeneres,Anne Hathaway,Bill Clinton,0.6,402.0264861,402.1027036,RightArrow,2,402.0941547,,D12,6,393,10,Retrieval,Retrieval,S01
mallet,Ellen DeGeneres,Anne Hathaway,Bill Clinton,0.6,402.7203985,402.8024652,RightArrow,NaN,402.7936614,,D12,6,394,10,Retrieval,Retrieval,S01
hairdryer,Lindsay Lohan,Angela Merkel,Ellen DeGeneres,0.57,403.3858753,403.4691235,DownArrow,4,403.4609183,,D12,6,395,11,Retrieval,Lure,S01
hairdryer,Lindsay Lohan,Angela Merkel,Ellen DeGeneres,0.57,404.1359562,404.2192735,RightArrow,NaN,404.2106544,,D12,6,396,11,Retrieval,Lure,S01
jukebox,Lindsay Lohan,Ed Sheeran,Jessica Alba,0.71,404.9358186,405.0190908,RightArrow,1,405.0095379,,D12,6,397,12,Retrieval,Retrieval,S01
jukebox,Lindsay Lohan,Ed Sheeran,Jessica Alba,0.71,405.5856752,405.669049,LeftArrow,NaN,405.6609614,,D12,6,398,12,Retrieval,Retrieval,S01
oven,Jessica Alba,Marilyn Monroe,Cristiano Ronaldo,0.6,406.2858782,406.3691735,RightArrow,2,406.360403,,D12,6,399,13,Retrieval,Retrieval,S01
oven,Jessica Alba,Marilyn Monroe,Cristiano Ronaldo,0.6,407.0191082,407.1022252,LeftArrow,NaN,407.0952314,,D12,6,400,13,Retrieval,Retrieval,S01
coffeemaker,Marilyn Monroe,Mark Zuckerberg,Cristiano Ronaldo,0.53,407.6554427,407.7357808,RightArrow,2,407.7268721,,D12,6,401,14,Retrieval,Retrieval,S01
coffeemaker,Marilyn Monroe,Mark Zuckerberg,Cristiano Ronaldo,0.53,408.3524078,408.4356577,LeftArrow,NaN,408.4294577,,D12,6,402,14,Retrieval,Retrieval,S01
frying_pan,Anne Hathaway,Bill Clinton,Mark Zuckerberg,0.64,409.0856708,409.1689316,LeftArrow,4,409.1594548,,D12,6,403,15,Retrieval,Lure,S01
frying_pan,Anne Hathaway,Bill Clinton,Mark Zuckerberg,0.64,409.7729892,409.8523441,LeftArrow,NaN,409.8460973,,D12,6,404,15,Retrieval,Lure,S01
diaper,Ed Sheeran,Tobey Maguire,Jennifer Aniston,0.61,410.4689642,410.5521489,LeftArrow,1,410.5436153,,D12,6,405,16,Retrieval,Retrieval,S01
diaper,Ed Sheeran,Tobey Maguire,Jennifer Aniston,0.61,411.0688929,411.1523153,LeftArrow,NaN,411.1467215,,D12,6,406,16,Retrieval,Retrieval,S01
cello,Kristen Stewart,Tony Blair,Ellen DeGeneres,0.54,411.7024034,411.7860746,LeftArrow,3,411.7781928,,D12,6,407,17,Retrieval,Retrieval,S01
cello,Kristen Stewart,Tony Blair,Ellen DeGeneres,0.54,412.4719711,412.5521359,,NaN,,,D12,6,408,17,Retrieval,Retrieval,S01
boombox,Tobey Maguire,Ed Sheeran,Anne Hathaway,0.51,413.0687705,413.1520721,RightArrow,1,413.1473655,,D12,6,409,18,Retrieval,Retrieval,S01
boombox,Tobey Maguire,Ed Sheeran,Anne Hathaway,0.51,413.8388095,413.9257978,,NaN,,,D12,6,410,18,Retrieval,Retrieval,S01
